#purity EB:              purity EB error:      purity EE:          purity EE error:
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.9710918598856667      0.007496443926666707   0.890908659186      0.01990331321999994
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.977619477769          0.00980409906300006    0.9240572811866666  0.03316153939166666
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
0.9867390363393334      0.005828495332333317   0.959449968467      0.018288756845000087
