#purity EB:         purity EB error:      purity EE:          purity EE error:
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.969051481614      0.01960730429300006   0.9037589867643333  0.017577484733666715
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9622909344253334  0.0456933206593334    0.9342216715953334  0.029991945648333407
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
0.9780441754239999  0.02646040243899994   0.9637698202189999  0.01695388864299996
