#purity EB:              purity EB error:      purity EE:          purity EE error:
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.971872380984           0.00624002385967     0.89298199965       0.022128074903
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.978706202111           0.00904991502367     0.929760835176      0.0359161215
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
0.986935133985           0.005561539505       0.961781238591      0.0200789283927
