#purity EB:              purity EB error:      purity EE:          purity EE error:
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.971872380984           0.00624002385967     0.89537592331       0.0221355825983
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.978706202111           0.00904991502367     0.93077740057       0.0364095657647
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
0.986935133985           0.005561539505       0.962135884298      0.0204239780253
